48   0  4080377  4036102  4124652 14.7 14.5 14.9  1525944  1494968  1556920 21.0 20.6 21.4  1047625  1020438  1074812 19.9 19.4 20.4  59195  58712  59678  454312  439905  468719 22.8 22.1 23.5 Texas                                         TX est17-tx.txt 06NOV2018
48 119      915      709     1121 17.5 13.6 21.4      343      258      428 27.7 20.8 34.6      241      177      305 27.3 20.0 34.6  41644  37519  45769                                        Delta County                                  TX est17-tx.txt 06NOV2018
48 121    58411    52047    64775  7.1  6.3  7.9    16283    13136    19430  7.8  6.3  9.3    10230     7858    12602  6.6  5.1  8.1  86462  84044  88880                                        Denton County                                 TX est17-tx.txt 06NOV2018
48 123     3445     2672     4218 18.8 14.6 23.0     1227      913     1541 27.4 20.4 34.4      832      599     1065 26.3 18.9 33.7  47657  42563  52751                                        DeWitt County                                 TX est17-tx.txt 06NOV2018
48 125      400      305      495 21.2 16.2 26.2      118       88      148 28.8 21.4 36.2       81       59      103 26.9 19.5 34.3  38702  34569  42835                                        Dickens County                                TX est17-tx.txt 06NOV2018
48 127     3217     2622     3812 31.2 25.4 37.0     1303     1010     1596 42.6 33.0 52.2      890      669     1111 39.7 29.8 49.6  35696  31617  39775                                        Dimmit County                                 TX est17-tx.txt 06NOV2018
48 129      621      484      758 19.9 15.5 24.3      217      164      270 32.8 24.8 40.8      150      109      191 31.0 22.6 39.4  41867  38450  45284                                        Donley County                                 TX est17-tx.txt 06NOV2018
48 131     3037     2380     3694 28.6 22.4 34.8     1137      865     1409 40.1 30.5 49.7      784      575      993 38.7 28.4 49.0  33495  29805  37185                                        Duval County                                  TX est17-tx.txt 06NOV2018
48 133     2961     2232     3690 16.8 12.7 20.9     1120      829     1411 29.0 21.5 36.5      781      561     1001 27.9 20.0 35.8  39620  35343  43897                                        Eastland County                               TX est17-tx.txt 06NOV2018
48 135    20860    16728    24992 13.5 10.8 16.2     8341     6182    10500 17.9 13.3 22.5     5800     4211     7389 17.8 12.9 22.7  54422  50766  58078                                        Ector County                                  TX est17-tx.txt 06NOV2018
48 137      439      335      543 22.6 17.2 28.0      167      124      210 38.2 28.4 48.0      117       84      150 38.1 27.4 48.8  35164  31270  39058                                        Edwards County                                TX est17-tx.txt 06NOV2018
